Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:3ntyKfaRoIdgpDVU34JD2Z,"Solitude","COMPLE:X 3.0","K@keru Records;Yunosuke",2020-10-25,259398,4,false,qv239km8gvh4iu36a88hqmdvg,2022-11-10T11:53:54Z,"speedcore,musique concrète,future bass,vocaloid","K@keru Records",0.631,0.776,1,-7.278,0,0.0392,0.00242,0.63,0.0725,0.44,128.041,4
spotify:track:5aBBZ0yfimnjtIHzfOTlUo,"Magic - Original Mix","Voodooism","Nhato",2014-04-27,338702,31,false,qv239km8gvh4iu36a88hqmdvg,2022-12-18T08:37:14Z,"speedcore,trance,progressive trance","Kusemono Records",0.61,0.868,2,-5.132,0,0.059,0.00267,0.738,0.0978,0.352,127.993,4
spotify:track:4ycsHGXbvDQOQThUlfFWuG,"Everlasting","COMPLE:X 2.0","K@keru Records;Nhato",2019-08-12,343506,5,false,qv239km8gvh4iu36a88hqmdvg,2022-11-09T10:15:21Z,"speedcore,musique concrète,future bass,trance,progressive trance","K@keru Records",0.567,0.984,10,-3.303,0,0.064,0.0222,0.114,0.102,0.0733,127.975,4
spotify:track:4fjRzjFfVAH2ZOWQGJ6PbS,"Run","COMPLE:X 3.0","K@keru Records;Nhato",2020-10-25,298227,5,false,qv239km8gvh4iu36a88hqmdvg,2022-11-10T11:53:38Z,"speedcore,musique concrète,future bass,trance,progressive trance","K@keru Records",0.531,0.905,6,-7.175,0,0.0447,0.000409,0.44,0.187,0.315,128.032,4
spotify:track:4OIN7soEDn0pJlbYbvSLQg,"Artificial Snow","crystallized","Camellia",2015-12-31,266000,6,false,qv239km8gvh4iu36a88hqmdvg,2022-12-13T07:11:42Z,"speedcore,vocaloid","かめるかめりあ",0.536,0.965,11,-4.102,0,0.0874,0.00107,0.678,0.194,0.131,128.024,4
spotify:track:0iLgoculSCzWOqkGfAXBI9,"AKIRA THE SHARK","COMPLE:X 3.0","K@keru Records;Zekk",2020-10-25,217325,2,false,qv239km8gvh4iu36a88hqmdvg,2022-11-10T11:54:59Z,"speedcore,musique concrète,future bass","K@keru Records",0.562,0.953,4,-6.227,0,0.0951,0.00109,0.906,0.505,0.361,133.048,4
spotify:track:53UTy2POtEg1foNkLxdtU8,"Error 2.0","Hardest - EP","Erio",2017-01-09,263789,10,false,qv239km8gvh4iu36a88hqmdvg,2022-11-09T07:31:46Z,"chillstep,melodic bass,future bass,drumstep,dubstep","Erio",0.427,0.822,4,-4.087,1,0.0747,0.00122,0.000153,0.734,0.15,127.908,4
spotify:track:3aXBO0dVrqpgLvIR38kFWk,"Ptarmigan","COMPLE:X 2.0","K@keru Records;chell rui",2019-08-12,298124,2,false,qv239km8gvh4iu36a88hqmdvg,2022-11-09T10:14:38Z,"speedcore,musique concrète,future bass","K@keru Records",0.789,0.953,6,-4.618,0,0.0669,0.0131,0.843,0.0634,0.278,128.014,4
spotify:track:2ZHtpzCi3z9lM5twkEdpZ3,"Highlight","COMPLE:X 2.0","K@keru Records;colate",2019-08-12,296253,3,false,qv239km8gvh4iu36a88hqmdvg,2022-11-09T10:15:31Z,"speedcore,musique concrète,future bass,vocaloid","K@keru Records",0.844,0.939,1,-4.805,1,0.206,0.0617,0.46,0.0893,0.858,127.983,4
spotify:track:4FFsGfohdeVzlLnqOZxY21,"Transparent","COMPLE:X 3.0","K@keru Records;colate",2020-10-25,232988,2,false,qv239km8gvh4iu36a88hqmdvg,2022-11-10T11:55:09Z,"speedcore,musique concrète,future bass,vocaloid","K@keru Records",0.836,0.401,6,-9.652,0,0.606,0.188,0.00585,0.076,0.474,127.989,4
spotify:track:4BWdrfMP7kFP2J6gRiaxi9,"Whoever","COMPLE:X 3.0","K@keru Records;Sanaas",2020-10-25,302626,3,false,qv239km8gvh4iu36a88hqmdvg,2022-11-10T11:55:30Z,"speedcore,musique concrète,future bass,happy hardcore,j-dance","K@keru Records",0.706,0.976,1,-6.015,1,0.106,0.000122,0.625,0.086,0.145,130.02,4
spotify:track:6h9tWka26Hoxu0gg0SLuku,"Ladybird","COMPLE:X","K@keru Records;takatin",2018-10-28,253613,2,false,qv239km8gvh4iu36a88hqmdvg,2022-11-09T10:11:09Z,"speedcore,musique concrète,future bass","K@keru Records",0.75,0.879,1,-4.075,1,0.111,0.00396,0.385,0.112,0.407,128.063,4
spotify:track:7o0cVx9S7A65Tn2cVOWi1d,"Bullet-time Bounce","COMPLE:X 3.0","K@keru Records;kamome sano",2020-10-25,264800,4,false,qv239km8gvh4iu36a88hqmdvg,2022-11-10T11:54:31Z,"speedcore,musique concrète,future bass","K@keru Records",0.696,0.923,5,-7.434,0,0.0702,0.00342,0.699,0.144,0.588,127.962,4
spotify:track:6X1nLMK6oNVcUSVxuqgInI,"Evoke","COMPLE:X 3.0","K@keru Records;flatt",2020-10-25,246106,2,false,qv239km8gvh4iu36a88hqmdvg,2022-11-10T11:55:39Z,"speedcore,musique concrète,future bass,happy hardcore,hardcore techno","K@keru Records",0.638,0.77,8,-6.876,0,0.0421,0.000193,0.858,0.177,0.155,127.995,4
