Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:69SLmxNr5WWlMw7F02Du41,"enemies","Enemies","The Bird",2025-10-17,163498,27,false,saph.waffle,2025-10-28T15:13:18Z,"electroclash,hyperpop","Myra",0.643,0.915,11,-4.572,1,0.0869,0.00579,0.0494,0.222,0.589,143.992,4
spotify:track:3zaNOxxaodZJJ9oQiHqyX6,"You Belong","You Belong / Amsterdam","Croatian Amor;Scandinavian Star;Lalla Skir",2025-04-22,302727,10,false,saph.waffle,2025-10-28T15:14:22Z,"experimental,ambient,idm","IMO",0.615,0.952,8,-4.657,0,0.0532,0.0142,0.295,0.1,0.527,131.973,4
spotify:track:1Asgl3E0Zbu55iqJziisdR,"Just Kitten","London's Saviour","fakemink",2023-12-22,198012,58,true,saph.waffle,2025-10-28T15:14:41Z,"cloud rap","EtnaVeraVela",0.653,0.664,1,-8.082,0,0.421,0.133,0.00225,0.189,0.524,194.006,4
spotify:track:6okxoNBAQhpR8WsnWBenCv,"Angel Music - dj g2g & Vrod Beatz Remix","Angel Music Remixes","Ninajirachi;MGNA Crrrta;Vrod Beatz;dj g2g",2025-05-12,201600,33,false,saph.waffle,2025-10-28T15:15:51Z,"hyperpop,electroclash,witch house,new rave,moombahton,jersey club,neoperreo","NLV Records",0.624,0.926,8,-2.307,1,0.338,0.000957,0.00145,0.374,0.313,150.1,4
spotify:track:2hwsvQAd9ZKbV77zgFOgUY,"Rock Bottom","Revelation","PureSnow",2025-03-17,184006,58,true,saph.waffle,2025-10-28T15:18:59Z,"cloud rap","PureSnow",0.226,0.746,9,-6.843,1,0.0816,0.0011,0.0000597,0.609,0.205,74.474,3
spotify:track:3Btzmp6oTAEWHVsA8lc5t3,"$ome Drugzzz","New Jersey","MGNA Crrrta",2022-11-25,204352,2,false,saph.waffle,2025-10-28T15:19:42Z,"electroclash,hyperpop,witch house,new rave","MGNA Crrrta",0.524,0.826,1,-4.811,1,0.038,0.0000294,0.000573,0.161,0.27,142.027,4
spotify:track:2yaBzJbzKMnILw2lkWwAYE,"Swift","Flicker heart","eeisa",2023-04-07,166808,31,false,saph.waffle,2025-10-28T15:19:56Z,"electroclash,witch house","Vosbleue",0.621,0.821,1,-9.389,1,0.0481,0.0495,0.801,0.0651,0.653,140.994,4
spotify:track:3JH2RuDKZAkY5Y9Judugto,"Ask Her - Remix","Ask Her (Remix)","Suzy Sheer;Cosmetics",2025-05-09,138691,32,false,saph.waffle,2025-10-28T15:23:45Z,"electroclash,witch house,cold wave,darkwave","bronze standard listening",0.455,0.945,1,-1.202,1,0.052,0.000756,0.374,0.129,0.236,124.601,4
spotify:track:3wGlth38MGe6Rwuix0wROh,"BFF","BFF","MGNA Crrrta",2025-11-28,145025,44,true,saph.waffle,2025-11-30T17:09:30Z,"electroclash,hyperpop,witch house,new rave","Future Classic",0.488,0.708,8,-5.366,1,0.0502,0.000488,0.00502,0.124,0.355,149.884,4
spotify:track:0FAlG6uOeaXWuRdDxaeIQY,"I'll Take It","Object Permanence (Deluxe Edition)","Sophia Stel",2025-03-07,203093,60,false,saph.waffle,2025-11-30T17:09:50Z,"","Create / Pack Records - JV",0.524,0.677,7,-10.312,1,0.115,0.32,0.216,0.12,0.122,129.991,4
spotify:track:71fdBQ3BuPyeS3UJWPXfZt,"Lil Maria","Forever","Bassvictim",2025-10-10,164500,44,false,saph.waffle,2025-11-30T17:10:02Z,"electroclash,witch house,hyperpop","VOTB",0.484,0.848,1,-4.02,1,0.0488,0.0119,0.0478,0.501,0.112,136.935,4
spotify:track:3hocqmjLInEHKCYBaFtkcm,"Filthy","Filthy","MGNA Crrrta",2024-12-10,173684,8,false,saph.waffle,2025-11-30T17:10:11Z,"electroclash,hyperpop,witch house,new rave","MGNA Crrrta",0.324,0.845,0,-5.092,1,0.0563,0.0000718,0,0.654,0.124,151.951,4
spotify:track:7yoXY59Fon8io1k2lir2z3,"Dog Tag freestyle","Forever","Bassvictim",2025-10-10,144887,52,true,saph.waffle,2025-11-30T17:10:15Z,"electroclash,witch house,hyperpop","VOTB",0.384,0.722,6,-2.655,1,0.0307,0.0557,0.00318,0.111,0.0622,140.175,4
spotify:track:2x23h454OSMdlbw4TxmXrQ,"Doppler","Doppler","The Hellp",2025-10-03,197834,37,false,saph.waffle,2025-11-30T17:10:20Z,"electroclash,new rave,hyperpop","Atlantic Records",0.625,0.869,9,-4.235,1,0.0709,0.159,0.00023,0.0999,0.457,143.995,4
spotify:track:2iRe0Fl9YPUDygrkfWzPUr,"Pür Love","Pür Love","MGNA Crrrta",2025-10-17,209365,41,false,saph.waffle,2025-11-30T17:10:25Z,"electroclash,hyperpop,witch house,new rave","Future Classic",0.559,0.838,6,-4.915,0,0.248,0.0383,0.0000105,0.0699,0.377,144.045,4
spotify:track:53uhTsdGotEgrDAJydRSov,"27a Pitfield St","Forever","Bassvictim",2025-10-10,167441,59,false,saph.waffle,2025-11-30T17:10:30Z,"electroclash,witch house,hyperpop","VOTB",0.52,0.902,2,-3.262,1,0.222,0.263,0,0.122,0.304,129.175,4
spotify:track:1jPwgOLNJSGLhaqYM2iH2W,"by chance","Recycling Bin Collection 2","Cece Natalie;Jade Nicole",2024-11-05,126201,35,false,saph.waffle,2025-11-30T17:10:37Z,"electroclash,hyperpop","Cece Natalie",0.5,0.76,4,-10.391,0,0.093,0.218,0.00131,0.132,0.44,116.045,4
spotify:track:0a09r51dqD5n8xCEOld1WO,"World's Hardest Game","World's Hardest Game","DJ_Dave",2024-03-21,208967,47,false,saph.waffle,2025-11-30T17:10:45Z,"hyperpop","Mad Decent",0.719,0.853,5,-6.962,0,0.0362,0.192,0.578,0.134,0.64,130.044,4
