Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:5wfQBQdHNoiUrYFKR8gHuh,"Rodeo Clown","Burnout Days","flipturn",2025-01-24,199037,55,false,1228449881,2025-10-01T15:46:36Z,"","Dualtone Music Group",0.649,0.831,0,-6.165,1,0.0308,0.0271,0.0458,0.203,0.597,112.023,4
spotify:track:2lxoIZS8tpFwbiJyrDYguI,"Miss You","Miss You","SLANDER;Ganja White Night",2021-09-03,200000,47,false,1228449881,2025-10-01T15:47:08Z,"melodic bass,future bass,edm,dubstep,riddim,bass music,dub","Gud Vibrations",0.392,0.472,1,-7.225,0,0.0481,0.0883,0.00000142,0.0954,0.0526,74.473,4
spotify:track:1VxQboO0KAsIm8MjSShBJv,"Jungle Juice","Jungle Juice","Ganja White Night;Liquid Stranger",2019-09-10,274966,49,false,1228449881,2025-10-01T15:47:13Z,"dubstep,riddim,bass music,edm,dub,downtempo","SubCarbon x Wakaan",0.645,0.662,10,-5.899,0,0.0446,0.0208,0.227,0.109,0.231,72.533,4
spotify:track:40dMUT9OmYUYgEO5OuWZCy,"Headband","Headband","Ganja White Night;Subtronics",2019-03-22,218619,45,false,1228449881,2025-10-01T15:47:18Z,"dubstep,riddim,bass music,edm,dub,deathstep","SubCarbon",0.444,0.809,9,-2.793,0,0.145,0.027,0.00145,0.0996,0.426,72.519,4
spotify:track:4OwCz4D1JvgPkNjyGrfSAH,"Flava","Flava","Ganja White Night;Boogie T",2017-06-16,222595,44,true,1228449881,2025-10-01T15:47:22Z,"dubstep,riddim,bass music,edm,dub","Big Beat Records",0.681,0.849,2,-3.257,1,0.0409,0.0265,0.00787,0.307,0.467,160.061,4
spotify:track:1PVLvmbbo4joXIgzGFKDsp,"Badman","Unity","Ganja White Night;LSDREAM",2023-04-28,273333,42,false,1228449881,2025-10-01T15:47:33Z,"dubstep,riddim,bass music,edm,dub","SubCarbon",0.702,0.953,1,-1.924,1,0.0393,0.00168,0.436,0.25,0.542,90.012,4
spotify:track:2d3QlXE6FXFDeodiS66yjM,"Weekend Friend","Weekend Friend","Goth Babe",2019-01-19,209454,61,false,1228449881,2025-10-01T15:07:20Z,"","Goth Babe",0.409,0.594,1,-9.725,1,0.031,0.032,0.0391,0.0904,0.212,110.187,4
spotify:track:27NPOgyYpnRjfVRWgNRTG9,"Crocodile","Lola","Goth Babe",2024-01-26,225625,31,false,1228449881,2025-10-01T15:07:26Z,"","Mom+Pop",0.614,0.779,8,-8.296,1,0.1,0.206,0.00249,0.107,0.479,134.969,4
spotify:track:7MuU7UbVaKyu4HkHBoHwrD,"Canary Islands","Canary Islands","Goth Babe",2021-01-28,204521,53,false,1228449881,2025-10-01T15:07:32Z,"","Goth Babe LLC",0.577,0.683,1,-7.699,1,0.0523,0.028,0.00329,0.156,0.728,115.058,4
spotify:track:3EU3gA50dnCzreFKqiu1WN,"The Tongass","Tongass National Forest","Goth Babe",2025-09-24,271664,52,false,1228449881,2025-10-01T15:07:43Z,"","Goth Babe",0.665,0.544,4,-10.122,1,0.0365,0.517,0.0335,0.128,0.438,90.033,4
spotify:track:3HjAGIYYXG7PS7OegQa0xM,"Casita","Casita","Goth Babe",2021-09-10,206000,55,false,1228449881,2025-10-01T15:07:56Z,"","Goth Babe LLC",0.647,0.748,11,-8.674,0,0.349,0.379,0.00000136,0.12,0.523,120.057,4
spotify:track:3aCkU7zRK9YtA9KyoTIqnb,"Muy Tranquilo","SB3","Gramatik",2010-07-29,233755,59,false,1228449881,2025-10-01T15:08:29Z,"electro swing,trip hop,nu jazz,downtempo","Lowtemp",0.641,0.621,7,-3.88,1,0.0523,0.24,0.0299,0.175,0.749,89.936,4
spotify:track:0h7JPd0usccTo7EoCXiNck,"Just Jammin'","SB2","Gramatik",2009-12-09,389500,51,false,1228449881,2025-10-01T15:08:35Z,"electro swing,trip hop,nu jazz,downtempo","Lowtemp",0.815,0.68,10,-5.785,0,0.0851,0.0675,0.0122,0.117,0.804,90.008,4
spotify:track:2OlZu4pJaqsq5rXgc5EqaK,"You're On (feat. Kyan) - Gramatik Remix","You're On (Remixes) (feat. Kyan)","Madeon;Kyan;Gramatik",2015-01-26,199800,32,false,1228449881,2025-10-01T15:08:46Z,"edm,french house,electropop,electro swing,trip hop,nu jazz,downtempo","Columbia",0.576,0.871,7,-5.579,0,0.114,0.00552,0.0000183,0.107,0.422,99.936,4
spotify:track:1j0UyxmpIvxNQR5ZbAkOWc,"While I Was Playin' Fair","Beatz & Pieces, Vol. 1","Gramatik",2011-07-12,244966,46,false,1228449881,2025-10-01T15:09:00Z,"electro swing,trip hop,nu jazz,downtempo","Lowtemp",0.754,0.755,10,-5.041,0,0.303,0.0154,0.0827,0.158,0.438,96.941,4
spotify:track:0ZUQw7gNpsWIqideotA3kc,"Hit That Jive","SB2","Gramatik",2009-12-09,203050,47,false,1228449881,2025-10-01T15:09:08Z,"electro swing,trip hop,nu jazz,downtempo","Lowtemp",0.895,0.684,1,-6.099,1,0.0728,0.0461,0.0532,0.164,0.686,99.995,4
spotify:track:4oPLjuY1WgGTL0Ja1doDOn,"Magic Johnson","Valedictorian [Deluxe]","ian",2024-06-07,137158,72,true,1228449881,2025-10-01T15:09:34Z,"","Bu Vision",0.911,0.689,1,-6.176,1,0.265,0.00119,0,0.0704,0.546,140.034,4
spotify:track:6YvCWIlMBJgQEm6i0POVbZ,"3.5","Goodbye Horses","ian",2024-10-18,156444,71,true,1228449881,2025-10-01T15:09:39Z,"","BuVision / Columbia",0.402,0.868,2,-4.071,1,0.162,0.0356,0,0.605,0.34,90.068,5
spotify:track:0QpiyJbgWUjyAQNqjIA5tO,"Hate Me","Hate Me","Lil Yachty;ian",2024-07-26,161142,66,true,1228449881,2025-10-01T15:09:44Z,"","Quality Control Music/Motown Records/Bu Vision/Columbia",0.638,0.625,8,-6.909,1,0.117,0.000976,0.732,0.157,0.105,140.047,4
spotify:track:555oowE8kujtS6bR2GOOPD,"Oh Ok - xxl freestyle","Oh Ok (xxl freestyle)","ian",2025-07-04,127578,58,true,1228449881,2025-10-01T15:09:49Z,"","BuVision / Columbia",0.762,0.28,9,-10.75,1,0.871,0.0334,0,0.0546,0.525,143.209,4
spotify:track:1PdTGX45hLzzpHmGKjAVGz,"I Ain't Coming Back","I Ain't Coming Back","ian",2025-09-19,213777,43,false,1228449881,2025-10-01T15:09:56Z,"","BuVision / Columbia",0.79,0.544,8,-4.925,0,0.0773,0.0674,0,0.119,0.464,137.05,4
spotify:track:0pjBqAz8GlxGlpaU4W0DxS,"Cruel Summer - LP Giobbi Remix","The Cruelest Summer","Taylor Swift;LP Giobbi",2023-10-19,192900,60,false,1228449881,2025-10-01T15:10:32Z,"house","Taylor Swift",0.73,0.717,9,-9.095,1,0.0554,0.0922,0.00296,0.112,0.283,122.988,4
