Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:6oosMYrpIekDxg67SV60Va,"IMY (feat. Bella Renee)","DISRUPTOR LP","REAPER;Bella Renee",2022-05-06,166896,53,false,31z2i76hscjdieiqihplba7cnt5y,2025-11-11T19:53:42Z,"drum and bass,drumstep,dubstep,melodic bass","Bassrush Records",0.426,0.918,4,-1.543,0,0.0396,0.0233,0.000314,0.11,0.297,174.02,4
spotify:track:70PesUD5AQBzkhqVRoEDzC,"Next Up","Next Up","Jon Casey;Wreckno",2024-10-04,153931,26,true,31z2i76hscjdieiqihplba7cnt5y,2025-11-11T19:53:42Z,"edm trap,bass music","Bassrush Records",0.934,0.852,1,-7.142,1,0.277,0.318,0.296,0.583,0.703,144.993,4
spotify:track:1hnrBqQSe9xm18kVqy0ZdO,"Savannah Sky","Savannah Sky","A Hundred Drums",2025-10-03,185142,34,false,31z2i76hscjdieiqihplba7cnt5y,2025-11-11T19:53:42Z,"bass music","Ophelia Records",0.657,0.898,2,-3.425,0,0.141,0.0056,0.0000398,0.0912,0.118,140.027,4
spotify:track:1ufJwxxTpGFzNWsznH3dMV,"COBHAM","COBHAM","MAD DUBZ;Nimda",2025-09-12,252852,28,false,31z2i76hscjdieiqihplba7cnt5y,2025-11-11T19:53:42Z,"riddim,dubstep,deathstep,bass music","Mad Dubz",0.405,0.994,9,0.052,1,0.609,0.0122,0.0158,0.347,0.0408,140.035,4
spotify:track:0YQLxSWruiFJJ42lexKQGU,"Surge","Surge","Kompany;Kryture",2024-01-19,279724,20,false,31z2i76hscjdieiqihplba7cnt5y,2025-11-11T19:53:42Z,"dubstep,riddim,deathstep,bass music,edm,dub","Bassrush Records",0.339,0.964,1,-0.733,1,0.112,0.00378,0.316,0.092,0.055,108.858,3
spotify:track:0G2Rh4K8prhlCQb8GRyCiH,"LOUD","LOUD","MACHAKI",2025-02-07,164400,14,false,31z2i76hscjdieiqihplba7cnt5y,2025-11-11T19:53:42Z,"dubstep,riddim","Gud Vibrations",0.567,0.974,10,-4.169,0,0.44,0.00252,0.000943,0.551,0.315,149.058,4
spotify:track:473zITg7BGjBMja6Wasa0U,"4321","4321","DRINKURWATER",2025-07-30,134000,35,false,31z2i76hscjdieiqihplba7cnt5y,2025-11-11T19:53:42Z,"riddim,dubstep,bass music","Subsidia",0.392,0.94,9,-2.401,1,0.0499,0.00378,0.232,0.925,0.0834,138.715,4
spotify:track:00k55HxLWMXRVWKOLzmrsG,"Dune","Hyperspace","Shanghai Doom",2023-10-27,153600,43,false,31z2i76hscjdieiqihplba7cnt5y,2025-11-11T19:53:42Z,"bass music,dubstep,riddim","Bassrush Records",0.604,0.919,8,-2.975,0,0.0623,0.00362,0.767,0.0971,0.447,74.983,4
spotify:track:1Cu70ukBn0tESJZ8ClFLia,"UNKNOW","MENTALICS","VEIL",2024-04-26,181705,11,false,31z2i76hscjdieiqihplba7cnt5y,2025-11-11T19:53:42Z,"drumstep,bass music","Bassrush Records",0.637,0.82,10,-5.977,1,0.079,0.0144,0.875,0.59,0.311,139.968,4
spotify:track:7FVDZuK33HlJ7u97dnyeI0,"WOOK ROCKET","A VERY WEIRD & TOTALLY AWESOME JOURNEY","Xotix;Pure Powers",2024-03-01,177142,7,false,31z2i76hscjdieiqihplba7cnt5y,2025-11-11T19:53:42Z,"bass music,dubstep,riddim","Bassrush Records",0.829,0.896,1,-0.469,1,0.231,0.00209,0.00000431,0.102,0.729,83.989,4
spotify:track:3baRHOYwuEQeERZ6ripajf,"Bring In the Noise","Fearless","A Hundred Drums",2025-07-11,178285,30,false,31z2i76hscjdieiqihplba7cnt5y,2025-11-11T19:53:42Z,"bass music","Cyclops Recordings",0.839,0.736,4,-5.223,0,0.0632,0.231,0.125,0.645,0.123,139.978,4
spotify:track:57sD72BhAtjrVtgqwTk1OL,"What Is Love","What Is Love","Yosuf",2025-09-26,178500,22,false,31z2i76hscjdieiqihplba7cnt5y,2025-11-11T19:53:42Z,"hardstyle","UNDERGROUND",0.483,0.949,0,-1.888,1,0.0631,0.00133,0.0000862,0.222,0.376,159.901,4
spotify:track:5tCYq12iMTCMOrsYSTIxIs,"IMY","LEAVING THE WORLD BEHIND","ATLiens;Dion Timmer",2024-10-11,180367,29,false,31z2i76hscjdieiqihplba7cnt5y,2025-11-11T19:53:42Z,"riddim,dubstep,deathstep,bass music,edm","Space Cult",0.555,0.974,1,-1.195,1,0.0809,0.00393,0.0192,0.0737,0.158,144.992,4
spotify:track:3ywT26BnBxt1hSyXphVRu2,"Tippy","Tippy","Austeria",2023-12-13,200000,49,false,31z2i76hscjdieiqihplba7cnt5y,2025-11-11T19:53:42Z,"dubstep,riddim","Wubaholics",0.552,0.445,8,-9.519,0,0.0895,0.00784,0.129,0.676,0.158,120.155,4
spotify:track:2uPvR3tMh4C445InROPuDL,"Tormento","Tormento","Automhate;SVDDEN DEATH",2024-03-22,171428,32,false,31z2i76hscjdieiqihplba7cnt5y,2025-11-11T19:53:42Z,"riddim,dubstep,deathstep,bass music,edm,dub","Halcyon",0.43,0.985,1,-1.261,1,0.356,0.0224,0.0185,0.238,0.153,137.985,4
spotify:track:7sAknVA7J1Rqz8VvnXxs2M,"MONSTER","MAD4LYFE","MAD DUBZ",2023-09-08,231724,38,false,31z2i76hscjdieiqihplba7cnt5y,2025-11-11T19:53:42Z,"riddim,dubstep,deathstep,bass music","Cyclops Recordings",0.496,0.939,4,-1.837,1,0.123,0.00372,0.0968,0.408,0.176,144.977,4
spotify:track:5xiIzjYM9C7zM40Q4jB6Wm,"Medication","Medication","DØMINA",2025-02-14,238509,44,false,31z2i76hscjdieiqihplba7cnt5y,2025-11-11T19:53:42Z,"hard techno,hardcore techno,techno","Basscon Records",0.61,0.998,2,-1.956,1,0.0978,0.000938,0.151,0.121,0.46,161.014,4
spotify:track:75PrFuEaAaW7oAosEAocdz,"BETTER OFF ALONE","BETTER OFF ALONE","AVELLO;glasscat",2025-06-20,208551,50,false,31z2i76hscjdieiqihplba7cnt5y,2025-11-11T19:53:42Z,"melodic bass,future bass","AVELLO",0.385,0.987,8,-2.147,0,0.241,0.0171,0.853,0.125,0.183,145.045,4
spotify:track:4U4vRo9EM6DXaLIagwbbMW,"In The City","In The City / Wasted","Basstripper",2023-07-14,156346,55,false,31z2i76hscjdieiqihplba7cnt5y,2025-11-11T19:53:42Z,"drum and bass","DnB Allstars",0.598,0.907,10,-2.274,0,0.0846,0.144,0.498,0.112,0.581,174.968,4
spotify:track:2zFxSE5DeNoLNuH8fLvyNG,"Til It Breaks","NOISE & THE THRILL","Bella Renee",2025-07-03,168965,13,false,31z2i76hscjdieiqihplba7cnt5y,2025-11-11T19:53:42Z,"drum and bass,melodic bass","Dim Mak Records",0.524,0.954,7,-1.041,0,0.0368,0.0124,0.155,0.611,0.118,86.974,4
spotify:track:6UsIpjxPYqSZM65dL2k5DK,"Yasuo","Battle Royale Vol. 1","Bommer;Crowell",2014-10-07,253973,34,false,31z2i76hscjdieiqihplba7cnt5y,2025-11-11T19:53:42Z,"riddim,dubstep,deathstep,bass music","SMOG Records",0.706,0.533,5,-2.045,0,0.0817,0.000307,0.000157,0.277,0.245,209.972,3
spotify:track:3Ru4nrWZo8oGS1f2wvWw1U,"Destruction","Solitary","Abelation",2024-09-06,162455,12,false,31z2i76hscjdieiqihplba7cnt5y,2025-11-11T19:53:42Z,"bass music,dubstep,drumstep","Bassrush Records",0.361,0.862,8,-3.855,1,0.0569,0.00146,0.154,0.1,0.0349,134.979,4
spotify:track:1ArGFTbyenALteAkekN2cS,"HOOLIGAN HIGHWAY","HOOLIGAN HIGHWAY","YUNIT.",2025-10-13,246857,11,false,31z2i76hscjdieiqihplba7cnt5y,2025-11-11T19:53:42Z,"riddim,dubstep,deathstep","3265930 Records DK",0.76,0.835,9,-4.065,1,0.189,0.0046,0.0107,0.12,0.242,139.821,3
spotify:track:2kk1OgVSZAoLS45OvFCOHX,"NOISE COMPLAINT","NOISE COMPLAINT","Boogie T;Cyclops",2025-06-20,144000,41,false,31z2i76hscjdieiqihplba7cnt5y,2025-11-11T19:53:42Z,"dubstep,riddim,bass music,edm,dub,deathstep","Cyclops",0.72,0.898,11,-1.037,1,0.0611,0.0251,0.0000277,0.775,0.637,139.969,4
spotify:track:2QUoU8LeSD2V2FtOEqm9kp,"Strange Attractor","Amigood","Ivy Lab",2025-08-29,219373,20,false,31z2i76hscjdieiqihplba7cnt5y,2025-11-11T19:53:42Z,"drumstep,liquid funk,drum and bass,bass music","Twenty Twenty London Recordings",0.685,0.736,6,-4.664,0,0.0614,0.18,0.28,0.0908,0.112,129.997,4
spotify:track:3mJs1xZaaoJXXq5O4wH1g0,"WGDC","WGDC","Crumb Pit",2023-07-06,180695,37,true,31z2i76hscjdieiqihplba7cnt5y,2025-11-11T19:53:42Z,"drum and bass","Space Yacht",0.836,0.589,6,-5.045,1,0.259,0.0111,0.00259,0.365,0.61,173.941,4
spotify:track:4DtU9Pd6aqxfwFhQRaERIL,"BLUNT SONG","BLUNT SONG","Cyclops",2025-05-09,151285,45,false,31z2i76hscjdieiqihplba7cnt5y,2025-11-11T19:53:42Z,"riddim,dubstep,deathstep,bass music","Cyclops",0.844,0.775,9,-3.958,1,0.164,0.598,0.0449,0.347,0.317,140.08,4
spotify:track:7LUsIrW9BlMJs3WhXne9Ue,"Death Waltz","Death Waltz","PhaseOne;Kai Wachi",2020-12-04,166400,41,false,31z2i76hscjdieiqihplba7cnt5y,2025-11-11T19:53:42Z,"dubstep,deathstep,riddim,bass music,melodic bass,edm","Kannibalen Records",0.599,0.912,6,-2.373,0,0.0429,0.0000334,0.0188,0.247,0.0385,112.517,3
spotify:track:0FB7AcSmKzwvCB8pEkqUnI,"With You","Second Self","Jkyl & Hyde",2025-10-22,254571,33,false,31z2i76hscjdieiqihplba7cnt5y,2025-11-11T19:53:42Z,"riddim,dubstep,deathstep,bass music","Jkyl & Hyde",0.419,0.743,11,-5.381,0,0.04,0.11,0.123,0.108,0.075,139.869,4
spotify:track:20HGVj6zb5CPf5ZnNt3KzL,"SOOTHSAYER","MIDHEAVEN: OPUS 01","Deathpact",2022-10-28,207157,47,false,31z2i76hscjdieiqihplba7cnt5y,2025-11-11T19:53:42Z,"dubstep,riddim,bass music","Deathpact",0.634,0.75,11,-3.973,1,0.0908,0.124,0.0964,0.291,0.168,95.106,4
spotify:track:6EXi0RWDxqvxDEHFbqR7XB,"Anadrol","Anadrol","Yosuf",2022-03-17,139947,54,false,31z2i76hscjdieiqihplba7cnt5y,2025-11-11T19:53:42Z,"hardstyle","Yosuf",0.3,0.966,7,-3.671,1,0.102,0.00106,0.333,0.574,0.17,89.72,4
spotify:track:2mK8XZJN9kEEN2ufuBbiNf,"Bad Girls","Bad Girls","Dream Takers;FRAXURE",2025-08-22,162863,12,false,31z2i76hscjdieiqihplba7cnt5y,2025-11-11T19:53:42Z,"riddim,dubstep,bass music,deathstep","Dream Takers Music",0.576,0.942,1,-2.473,1,0.0853,0.0178,0.00000342,0.68,0.302,140.079,4
spotify:track:1LOjIBinbAVfmVqqELvgLh,"ELECTRIC LOVE","ELECTRIC LOVE","AVELLO;HXRT",2025-08-27,164307,51,false,31z2i76hscjdieiqihplba7cnt5y,2025-11-11T19:53:42Z,"melodic bass","Thrive Music",0.665,0.93,6,-1.523,0,0.0465,0.175,0.00000387,0.374,0.283,130.072,4
spotify:track:0G5h3r3ExF7qBSOUPT7Tg9,"Future Sip","Future Sip","DRINKURWATER",2025-09-17,131076,19,false,31z2i76hscjdieiqihplba7cnt5y,2025-11-11T19:53:42Z,"riddim,dubstep,bass music","WAKAAN",0.701,0.873,9,-3.564,1,0.0547,0.0245,0.00607,0.62,0.24,130.349,4
spotify:track:5eRPRYzmq4VUJ6NpdaBXTb,"Again","Again","Evalution;Oddly Eazy",2025-07-16,273142,31,false,31z2i76hscjdieiqihplba7cnt5y,2025-11-11T19:53:42Z,"bass music,dubstep","Wubaholics",0.589,0.83,9,-2.74,0,0.0546,0.00402,0.0039,0.108,0.135,140.031,4
spotify:track:2zdJwMA27J4XwmKxI5Kavi,"BOYS!","BOYS!","Gardella;Steller;Wreckno",2025-03-14,215294,27,true,31z2i76hscjdieiqihplba7cnt5y,2025-11-11T19:53:42Z,"riddim,dubstep,bass music","WAKAAN",0.638,0.968,9,-0.87,1,0.244,0.0884,0.000984,0.397,0.52,170.032,4
spotify:track:56hTeDmkP1B1SqL7OwbOL4,"DOLCE","DOLCE","Gardella;AG",2025-06-06,186181,13,false,31z2i76hscjdieiqihplba7cnt5y,2025-11-11T19:53:42Z,"riddim,dubstep,bass music","MorFlo Records",0.511,0.976,2,-2.403,1,0.17,0.00483,0.36,0.556,0.209,165.15,4
