Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:4G8kDpgyrmgDiILzPIUnpe,"BANG YOUR HEAD","GORILLA WARFARE","DJ DIESEL;Hairitage;Shaquille O'Neal",2023-08-18,204798,44,true,x22qy6jawnyenv1dtzrpfauql,2026-02-17T10:06:39Z,"dubstep,riddim,deathstep,bass music","Monstercat",0.589,0.996,2,-1.21,1,0.319,0.00148,0.0434,0.139,0.183,150.07,4
spotify:track:0bcoPdat6SIiixawZvWNws,"HOOLIGANS","HOOLIGANS","GHENGAR;Izzy Vadim;Ghastly",2025-09-05,127448,47,true,x22qy6jawnyenv1dtzrpfauql,2026-02-17T10:06:39Z,"riddim,dubstep,deathstep,bass music,bass house,edm","RATED M RECORDS",0.778,0.928,1,-2.411,1,0.363,0.102,0.000165,0.602,0.78,145.066,4
spotify:track:508qHPYB5x0CTw2F6oILwe,"BAJA BLASTER","BAJA BLASTER","GHENGAR;Big Florida;Ghastly",2024-12-12,243310,43,false,x22qy6jawnyenv1dtzrpfauql,2026-02-17T10:06:39Z,"riddim,dubstep,deathstep,bass house,edm","RATED M RECORDS",0.68,0.802,1,-1.235,1,0.0823,0.0106,0.00515,0.143,0.315,144.972,4
spotify:track:40rP1fSM5OuPLQ6RaCpUro,"PRAY FOR ME","PRAY FOR ME","GHENGAR;Gabriel Eli;Ghastly",2026-01-23,213103,42,false,x22qy6jawnyenv1dtzrpfauql,2026-02-17T10:06:39Z,"riddim,dubstep,deathstep,melodic bass,future bass,bass house,edm","RATED M RECORDS",0.484,0.969,4,-2.111,0,0.0852,0.00317,0,0.109,0.221,144.869,4
spotify:track:26ykYX8xQgECWm5ax7iVrX,"Sapped","INTERTWINED","EAZYBAKED;Of The Trees",2022-03-04,231111,48,false,x22qy6jawnyenv1dtzrpfauql,2026-02-17T10:06:39Z,"bass music,dubstep","EAZYBAKED",0.784,0.299,9,-7.061,0,0.0676,0.0119,0.731,0.119,0.0767,135.1,4
spotify:track:4wj0LATYaC2mt9wSOrmbzC,"FRESH BAKED BREAD","FRESH BAKED BREAD","Daily Bread;EAZYBAKED",2026-01-30,180705,47,true,x22qy6jawnyenv1dtzrpfauql,2026-02-17T10:06:39Z,"bass music,dubstep","Daily Bread Music",0.63,0.724,9,-4.301,1,0.354,0.208,0.00376,0.634,0.263,124.787,3
spotify:track:3mYP9Tec1OzcwNKuCEqJzE,"Certified","Certified","EAZYBAKED;MontyCler",2023-09-12,219428,42,false,x22qy6jawnyenv1dtzrpfauql,2026-02-17T10:06:39Z,"bass music,dubstep","EAZYBAKED",0.92,0.532,10,-5.191,0,0.317,0.00517,0.0013,0.447,0.437,140.029,4
spotify:track:1t0cVl9nW6zkUeow0RCLqA,"Gyrate (ft. Wreckno)","Gyrate (ft. Wreckno)","Rezz;Quackson;Wreckno",2023-01-13,176000,46,false,x22qy6jawnyenv1dtzrpfauql,2026-02-17T10:06:39Z,"edm,dubstep","HypnoVizion Records Inc.",0.724,0.896,6,-5.27,0,0.0369,0.0155,0.458,0.312,0.119,104.992,4
spotify:track:3wmLVOAQGsebr80iBKv369,"Medusa","Medusa","GRiZ;Wreckno",2020-06-25,190800,42,true,x22qy6jawnyenv1dtzrpfauql,2026-02-17T10:06:39Z,"dubstep,edm","GRiZ LLC",0.656,0.94,9,-3.523,1,0.261,0.00765,0.00013,0.459,0.714,99.837,4
spotify:track:1sZ42vLRrC1zU7V6YYbnQw,"JIGGLE","JIGGLE","Wreckno;HerShe",2025-08-06,165600,39,true,x22qy6jawnyenv1dtzrpfauql,2026-02-17T10:06:39Z,"","Jadu Dala",0.794,0.844,8,-2.016,0,0.0832,0.00327,0.000467,0.131,0.178,100.056,4
